ID	Sire	Dam	Order
DDTCZZC14200267	DDTCZZC13020463	DDTCZZC13020434	7736
DDTCZZC16204736	DDTCZZC14200127	DDTCZZC15201738	7737
DDTCZZC14200427	DDTCZZC13020477	DDTCZZC13020394	7738
DDTCZZC18220509	DDTCZZC17213340	DDTCZZC16208557	7739
DDTCZZC17214314	DDTCZZC15202778	DDTCZZC14200925	7740
DDTCZZC15206904	DDTCZZC14201507	DDTCZZC14201263	7741
DDTCZZC17210903	DDTCZZC16207910	DDTCZZC15201788	7742
DDTCZZC17213716	DDTCZZC15205936	DDTCZZC16207261	7743
DDTCZZC18215090	DDTCZZC17214014	DDTCZZC17210224	7744
DDTCZZC15203300	DDTCZZC13020465	DDTCZZC14200985	7745
DDTCZZC16205683	DDTCZZC15202140	DDTCZZC15201445	7746
DDTCZZC16209924	DDTCZZC15206451	DDTCZZC15203726	7747
DDTCZZC16208134	DDTCZZC15205935	DDTCZZC15201993	7748
DDTCZZC17212959	DDTCZZC16207116	DDTCZZC15204606	7749
DDTCZZC16205541	DDTCZZC14202064	DDTCZZC15204631	7750
DDTCZZC17211301	DDTCZZC16207979	DDTCZZC15201481	7751
DDTCZZC19218617	DDTCZZC17213224	DDTCZZC17213742	7752
DDTCZZC16211519	DDTCZZC15202659	DDTCZZC15202145	7753
DDTCZZC15206182	DDTCZZC14201507	DDTCZZC14200045	7754
DDTCZZC14203536	DDTCZZC13020453	DDTCZZC13020437	7755
DDTCZZC16212241	DDTCZZC15202778	DDTCZZC15203073	7756
DDTCZZC17213429	DDTCZZC16209723	DDTCZZC15202811	7757
DDTCZZC15204035	DDTCZZC13020454	DDTCZZC14200512	7758
DDTCZZC17211874	DDTCZZC15206448	DDTCZZC16207117	7759
DDTCZZC14201047	DDTCZZC13020483	DDTCZZC13020353	7760
DDTCZZC17213008	DDTCZZC16208725	DDTCZZC15202428	7761
DDTCZZC17211920	DDTCZZC15202778	DDTCZZC15203476	7762
DDTCZZC14901140	DDTCZZC13020477	DDTCZZC13020410	7763
DDTCZZC17212617	DDTCZZC15203040	DDTCZZC14202016	7764
DDTCZZC15203165	DDTCZZC13020465	DDTCZZC14200985	7765
DDTCZZC17210269	DDTCZZC16207028	DDTCZZC15202168	7766
DDTCZZC16207829	DDTCZZC15204907	DDTCZZC15203044	7767
DDTCZZC17213679	DDTCZZC15206449	DDTCZZC14200186	7768
DDTCZZC20222508	DDTCZZC18218529	DDTCZZC17214283	7769
DDTCZZC15205743	DDTCZZC14200170	DDTCZZC15201740	7770
DDTCZZC17210107	DDTCZZC16207348	DDTCZZC16207302	7771
DDTCZZC17212557	DDTCZZC15206448	DDTCZZC15204695	7772
DDTCZZC18216225	DDTCZZC17213433	DDTCZZC16214701	7773
DDTCZZC15202643	DDTCZZC13020448	DDTCZZC14200924	7774
DDTCZZC20223515	DDTCZZC18216894	DDTCZZC18210899	7775
DDTCZZC18215088	DDTCZZC17212941	DDTCZZC17211611	7776
DDTCZZC15201968	DDTCZZC14203606	DDTCZZC14200897	7777
DDTCZZC14201168	DDTCZZC13020483	DDTCZZC13020382	7778
DDTCZZC17211912	DDTCZZC15202854	DDTCZZC14200448	7779
DDTCZZC16208431	DDTCZZC14201507	DDTCZZC14200903	7780
DDTCZZC14200453	DDTCZZC13020477	DDTCZZC13020342	7781
DDTCZZC14200639	DDTCZZC13020474	DDTCZZC13020331	7782
DDTCZZC16209289	DDTCZZC14203535	DDTCZZC15203724	7783
DDTCZZC15205930	DDTCZZC14200757	DDTCZZC13020356	7784
DDTCZZC16209903	DDTCZZC15202140	DDTCZZC15202928	7785
DDTCZZC18217492	DDTCZZC16207116	DDTCZZC15204605	7786
DDTCZZC18220526	DDTCZZC17213340	DDTCZZC17212712	7787
DDTCZZC18220722	DDTCZZC17212804	DDTCZZC17217191	7788
DDTCZZC16205873	DDTCZZC14200170	DDTCZZC14203662	7789
DDTCZZC17214127	DDTCZZC16209723	DDTCZZC16208730	7790
DDTCZZC19227132	DDTCZZC17217802	DDTCZZC18215192	7791
DDTCZZC17214458	DDTCZZC15202854	DDTCZZC15206818	7792
DDTCZZC18218989	DDTCZZC17212804	DDTCZZC17217528	7793
DDTCZZC20222822	DDTCZZC18218529	DDTCZZC18218706	7794
DDTCZZC18218557	DDTCZZC16208382	DDTCZZC17212909	7795
DDTCZZC14201546	DDTCZZC13020471	DDTCZZC13020490	7796
DDTCZZC18220450	DDTCZZC17213224	DDTCZZC15204913	7797
DDTCZZC19226627	DDTCZZC17217507	DDTCZZC17214381	7798
DDTCZZC17210091	DDTCZZC16209143	DDTCZZC15203196	7799
DDTCZZC16204265	DDTCZZC15201681	DDTCZZC13020333	7800
DDTCZZC14200637	DDTCZZC13020474	DDTCZZC13020331	7801
DDTCZZC16207983	DDTCZZC15206435	DDTCZZC15204606	7802
DDTCZZC17210202	DDTCZZC15206448	DDTCZZC16207020	7803
DDTCZZC16205427	DDTCZZC14200408	DDTCZZC14201538	7804
DDTCZZC20CZT323	DDTCZZC18218529	DDTCZZC17213223	7805
DDTCZZC16204263	DDTCZZC15201681	DDTCZZC13020333	7806
DDTCZZC17214833	DDTCZZC15204907	DDTCZZC14201562	7807
DDTCZZC15202338	DDTCZZC14200127	DDTCZZC13020430	7808
DDTCZZC17210489	DDTCZZC15203416	DDTCZZC14203656	7809
DDTCZZC16208145	DDTCZZC14202064	DDTCZZC15203104	7810
DDTCZZC19221996	DDTCZZC17212941	DDTCZZC18216074	7811
DDTCZZC16205846	DDTCZZC14200757	DDTCZZC15203727	7812
DDTCZZC18219031	DDTCZZC17212941	DDTCZZC17214619	7813
DDTCZZC18219129	DDTCZZC17213340	DDTCZZC17210184	7814
DDTCZZC16211514	DDTCZZC15206447	DDTCZZC15201788	7815
DDTCZZC19220889	DDTCZZC17212804	DDTCZZC17211334	7816
DDTCZZC18215644	DDTCZZC16208382	DDTCZZC17214139	7817
DDTCZZC15202569	DDTCZZC14200363	DDTCZZC14200953	7818
DDTCZZC17211089	DDTCZZC15206450	DDTCZZC15203104	7819
DDTCZZC18220094	DDTCZZC17210069	DDTCZZC17213040	7820
DDTCZZC16209552	DDTCZZC15202767	DDTCZZC15201923	7821
DDTCZZC17212926	DDTCZZC16207195	DDTCZZC15202928	7822
DDTCZZC18220192	DDTCZZC17212804	DDTCZZC17212490	7823
DDTCZZC15206531	DDTCZZC13020469	DDTCZZC130A0352	7824
DDTCZZC16207400	DDTCZZC15202778	DDTCZZC15202153	7825
DDTCZZC17212783	DDTCZZC15202752	DDTCZZC14200924	7826
DDTCZZC17214357	DDTCZZC15204907	DDTCZZC14200061	7827
DDTCZZC14203677	DDTCZZC13020453	DDTCZZC13020412	7828
DDTCZZC14200531	DDTCZZC13020483	DDTCZZC13020336	7829
DDTCZZC17211485	DDTCZZC16209723	DDTCZZC15206789	7830
DDTCZZC15203350	DDTCZZC14200757	DDTCZZC13020333	7831
DDTCZZC18216488	DDTCZZC17213931	DDTCZZC16209112	7832
DDTCZZC16209205	DDTCZZC14201557	DDTCZZC14203699	7833
DDTCZZC18210382	DDTCZZC17213649	DDTCZZC17214853	7834
DDTCZZC15203776	DDTCZZC13020460	DDTCZZC13020346	7835
DDTCZZC17211604	DDTCZZC16207116	DDTCZZC14200925	7836
DDTCZZC17213515	DDTCZZC16207617	DDTCZZC15206785	7837
DDTCZZC18215522	DDTCZZC17213931	DDTCZZC16208693	7838
DDTCZZC14200162	DDTCZZC13020457	DDTCZZC13020374	7839
DDTCZZC16205035	DDTCZZC15204675	DDTCZZC15202267	7840
DDTCZZC19220276	DDTCZZC17212804	DDTCZZC16209135	7841
DDTCZZC18215486	DDTCZZC17211743	DDTCZZC17213328	7842
DDTCZZC15202317	DDTCZZC14200170	DDTCZZC13020360	7843
DDTCZZC16209020	DDTCZZC15202778	DDTCZZC15202317	7844
DDTCZZC16208156	DDTCZZC15203040	DDTCZZC15204695	7845
DDTCZZC18215273	DDTCZZC17210523	DDTCZZC16207277	7846
DDTCZZC17211801	DDTCZZC16209723	DDTCZZC15206712	7847
DDTCZZC15205287	DDTCZZC14203606	DDTCZZC15203758	7848
DDTCZZC17213436	DDTCZZC15206448	DDTCZZC15203084	7849
DDTCZZC17211179	DDTCZZC16208382	DDTCZZC15203092	7850
DDTCZZC17212730	DDTCZZC15203416	DDTCZZC15205948	7851
DDTCZZC17213330	DDTCZZC16207678	DDTCZZC14202018	7852
DDTCZZC19221182	DDTCZZC17217507	DDTCZZC17217773	7853
DDTCZZC17212753	DDTCZZC15203416	DDTCZZC14202020	7854
DDTCZZC18221618	DDTCZZC17217932	DDTCZZC17214218	7855
DDTCZZC14201342	DDTCZZC13020460	DDTCZZC13020420	7856
DDTCZZC18215973	DDTCZZC17213649	DDTCZZC15201965	7857
DDTCZZC16209236	DDTCZZC14203606	DDTCZZC14200437	7858
DDTCZZC17214427	DDTCZZC15203040	DDTCZZC15206892	7859
DDTCZZC16205170	DDTCZZC15202118	DDTCZZC15201686	7860
DDTCZZC18215045	DDTCZZC17211613	DDTCZZC16209135	7861
DDTCZZC18215886	DDTCZZC16207017	DDTCZZC17213634	7862
DDTCZZC15206470	DDTCZZC14200127	DDTCZZC13020333	7863
DDTCZZC16209317	DDTCZZC15201681	DDTCZZC14202037	7864
DDTCZZC16205332	DDTCZZC15204450	DDTCZZC13020331	7865
DDTCZZC15203451	DDTCZZC14200127	DDTCZZC13020431	7866
DDTCZZC18215826	DDTCZZC17210588	DDTCZZC15203092	7867
DDTCZZC14201237	DDTCZZC13020469	DDTCZZC13020489	7868
DDTCZZC18219444	DDTCZZC17214135	DDTCZZC17211051	7869
DDTCZZC16213815	DDTCZZC15203040	DDTCZZC15204492	7870
DDTCZZC17217516	DDTCZZC16212367	DDTCZZC16211555	7871
DDTCZZC16209565	DDTCZZC15206832	DDTCZZC14201564	7872
DDTCZZC15206384	DDTCZZC14200408	DDTCZZC15202133	7873
DDTCZZC16209533	DDTCZZC14203535	DDTCZZC14202017	7874
DDTCZZC17214596	DDTCZZC15206451	DDTCZZC15201965	7875
DDTCZZC16204559	DDTCZZC14200127	DDTCZZC14203656	7876
DDTCZZC19221142	DDTCZZC17217551	DDTCZZC18210899	7877
DDTCZZC18220088	DDTCZZC17211400	DDTCZZC17217176	7878
DDTCZZC16205467	DDTCZZC14201507	DDTCZZC13020356	7879
DDTCZZC15203478	DDTCZZC14200127	DDTCZZC130A0352	7880
DDTCZZC14200188	DDTCZZC13020481	DDTCZZC13020333	7881
DDTCZZC16211572	DDTCZZC15202854	DDTCZZC14201042	7882
DDTCZZC16205350	DDTCZZC15202118	DDTCZZC15202955	7883
DDTCZZC19224775	DDTCZZC17217932	DDTCZZC16209963	7884
DDTCZZC19221936	DDTCZZC17210069	DDTCZZC17217725	7885
DDTCZZC18218906	DDTCZZC17214135	DDTCZZC17217323	7886
DDTCZZC18218439	DDTCZZC17213931	DDTCZZC15204455	7887
DDTCZZC16207891	DDTCZZC15204953	DDTCZZC14201538	7888
DDTCZZC18216048	DDTCZZC17213962	DDTCZZC17210585	7889
DDTCZZC20CZT283	DDTCZZC18218529	DDTCZZC17210108	7890
DDTCZZC18210377	DDTCZZC17214491	DDTCZZC16207561	7891
DDTCZZC17208856	DDTCZZC15206435	DDTCZZC15203092	7892
DDTCZZC19226892	DDTCZZC17213244	DDTCZZC18216663	7893
DDTCZZC15206244	DDTCZZC14200408	DDTCZZC15202149	7894
DDTCZZC14200820	DDTCZZC13020447	DDTCZZC13020420	7895
DDTCZZC15201765	DDTCZZC13020460	DDTCZZC130A0425	7896
DDTCZZC15203495	DDTCZZC14200033	DDTCZZC13020394	7897
DDTCZZC16209363	DDTCZZC15204628	DDTCZZC14200045	7898
DDTCZZC18220503	DDTCZZC17213340	DDTCZZC17211401	7899
DDTCZZC18218066	DDTCZZC16207017	DDTCZZC17213512	7900
DDTCZZC18216466	DDTCZZC17214013	DDTCZZC16208162	7901
DDTCZZC18215261	DDTCZZC17213962	DDTCZZC15202830	7902
DDTCZZC16204739	DDTCZZC14200127	DDTCZZC15201738	7903
DDTCZZC16208755	DDTCZZC14200007	DDTCZZC15201787	7904
DDTCZZC17211756	DDTCZZC15203262	DDTCZZC15203092	7905
DDTCZZC16209761	DDTCZZC14200363	DDTCZZC15203476	7906
DDTCZZC16214994	DDTCZZC14202064	DDTCZZC15202663	7907
DDTCZZC16208128	DDTCZZC15203029	DDTCZZC15202468	7908
DDTCZZC18219003	DDTCZZC17213649	DDTCZZC16207135	7909
DDTCZZC16205830	DDTCZZC14200548	DDTCZZC14201539	7910
DDTCZZC18219059	DDTCZZC17213409	DDTCZZC17213170	7911
DDTCZZC15203729	DDTCZZC13020476	DDTCZZC13020391	7912
DDTCZZC19221746	DDTCZZC17217551	DDTCZZC17217035	7913
DDTCZZC16209091	DDTCZZC15204968	DDTCZZC15201665	7914
DDTCZZC17213611	DDTCZZC15203416	DDTCZZC14200404	7915
DDTCZZC16207676	DDTCZZC14202064	DDTCZZC15203266	7916
DDTCZZC19220854	DDTCZZC17212941	DDTCZZC17213441	7917
DDTCZZC19221983	DDTCZZC17210069	DDTCZZC17211397	7918
DDTCZZC18220151	DDTCZZC17213244	DDTCZZC17214896	7919
DDTCZZC17213013	DDTCZZC16207028	DDTCZZC15203159	7920
DDTCZZC16203885	DDTCZZC14201507	DDTCZZC13020342	7921
DDTCZZC17217774	DDTCZZC16209806	DDTCZZC16207135	7922
DDTCZZC17217138	DDTCZZC16207910	DDTCZZC15201927	7923
DDTCZZC14200871	DDTCZZC13020467	DDTCZZC13020487	7924
DDTCZZC16205458	DDTCZZC14201507	DDTCZZC13020356	7925
DDTCZZC16203919	DDTCZZC15201693	DDTCZZC14202057	7926
DDTCZZC14203661	DDTCZZC13020471	DDTCZZC13020343	7927
DDTCZZC17212477	DDTCZZC16207268	DDTCZZC14200448	7928
DDTCZZC16207185	DDTCZZC15203416	DDTCZZC15203159	7929
DDTCZZC18216336	DDTCZZC17214014	DDTCZZC16207135	7930
DDTCZZC17212882	DDTCZZC16208682	DDTCZZC15203196	7931
DDTCZZC18218221	DDTCZZC17213409	DDTCZZC17214816	7932
DDTCZZC18220745	DDTCZZC17210069	DDTCZZC17217124	7933
DDTCZZC20CZT256	DDTCZZC18216363	DDTCZZC16208395	7934
DDTCZZC18216710	DDTCZZC17213409	DDTCZZC17210590	7935
DDTCZZC16208026	DDTCZZC15204675	DDTCZZC15202956	7936
DDTCZZC15203397	DDTCZZC14200127	DDTCZZC13020378	7937
DDTCZZC18218717	DDTCZZC17213224	DDTCZZC17217780	7938
DDTCZZC18218975	DDTCZZC17212992	DDTCZZC17214392	7939
DDTCZZC18221813	DDTCZZC17214617	DDTCZZC16208693	7940
DDTCZZC16209337	DDTCZZC15201681	DDTCZZC15201474	7941
DDTCZZC16204221	DDTCZZC14203679	DDTCZZC14203547	7942
DDTCZZC17211828	DDTCZZC15202854	DDTCZZC15202151	7943
DDTCZZC14200159	DDTCZZC13020457	DDTCZZC13020374	7944
DDTCZZC18218513	DDTCZZC16208382	DDTCZZC17214854	7945
DDTCZZC15202193	DDTCZZC13020471	DDTCZZC13020333	7946
DDTCZZC17210240	DDTCZZC16207116	DDTCZZC15201455	7947
DDTCZZC16207019	DDTCZZC15204907	DDTCZZC15203155	7948
DDTCZZC20222742	DDTCZZC18216363	DDTCZZC18219109	7949
DDTCZZC17213067	DDTCZZC16209723	DDTCZZC15204969	7950
DDTCZZC18216128	DDTCZZC17212992	DDTCZZC17211379	7951
DDTCZZC17214478	DDTCZZC15202752	DDTCZZC14201263	7952
DDTCZZC19221177	DDTCZZC17217507	DDTCZZC17217773	7953
DDTCZZC15201493	DDTCZZC13020467	DDTCZZC13020431	7954
DDTCZZC15204058	DDTCZZC13020476	DDTCZZC14200483	7955
DDTCZZC16212234	DDTCZZC15202778	DDTCZZC15203073	7956
DDTCZZC18221673	DDTCZZC17212992	DDTCZZC17211620	7957
DDTCZZC15201772	DDTCZZC13020467	DDTCZZC14200217	7958
DDTCZZC17210573	DDTCZZC15202767	DDTCZZC15201467	7959
DDTCZZC17213070	DDTCZZC16209132	DDTCZZC15204453	7960
DDTCZZC15202871	DDTCZZC13020465	DDTCZZC14200991	7961
DDTCZZC19218699	DDTCZZC17210069	DDTCZZC17214010	7962
DDTCZZC18218478	DDTCZZC17211949	DDTCZZC17210585	7963
DDTCZZC18219307	DDTCZZC17213224	DDTCZZC17217917	7964
DDTCZZC15202824	DDTCZZC14201151	DDTCZZC14200214	7965
DDTCZZC14200846	DDTCZZC13020467	DDTCZZC13020332	7966
DDTCZZC17217069	DDTCZZC16208129	DDTCZZC15202835	7967
DDTCZZC18216405	DDTCZZC17211743	DDTCZZC16208164	7968
DDTCZZC16205877	DDTCZZC14202064	DDTCZZC14200391	7969
DDTCZZC15203075	DDTCZZC14200757	DDTCZZC14200404	7970
DDTCZZC18215152	DDTCZZC17213931	DDTCZZC15206892	7971
DDTCZZC19225836	DDTCZZC17217932	DDTCZZC16214788	7972
DDTCZZC17212700	DDTCZZC15203040	DDTCZZC14202004	7973
DDTCZZC19221732	DDTCZZC17212941	DDTCZZC17213103	7974
DDTCZZC18216000	DDTCZZC17210588	DDTCZZC15203104	7975
DDTCZZC19227227	DDTCZZC18216584	DDTCZZC17214189	7976
DDTCZZC16205337	DDTCZZC15204450	DDTCZZC14201564	7977
DDTCZZC19218654	DDTCZZC17210069	DDTCZZC17210949	7978
DDTCZZC18218729	DDTCZZC17213244	DDTCZZC17217199	7979
DDTCZZC18218424	DDTCZZC17213931	DDTCZZC17214811	7980
DDTCZZC16207293	DDTCZZC14202064	DDTCZZC14200214	7981
DDTCZZC14200219	DDTCZZC13020471	DDTCZZC13020379	7982
DDTCZZC17210051	DDTCZZC16207765	DDTCZZC15203305	7983
DDTCZZC19220301	DDTCZZC17213244	DDTCZZC17214537	7984
DDTCZZC16208953	DDTCZZC14201507	DDTCZZC14200387	7985
DDTCZZC15201775	DDTCZZC13020467	DDTCZZC14200217	7986
DDTCZZC18210720	DDTCZZC17213695	DDTCZZC17214295	7987
DDTCZZC16204322	DDTCZZC15202140	DDTCZZC14201043	7988
DDTCZZC18220517	DDTCZZC17213340	DDTCZZC17212712	7989
DDTCZZC18220180	DDTCZZC17213244	DDTCZZC17212921	7990
DDTCZZC16209576	DDTCZZC15206832	DDTCZZC15203147	7991
DDTCZZC16204808	DDTCZZC15202118	DDTCZZC14201562	7992
DDTCZZC18216046	DDTCZZC17213962	DDTCZZC17210585	7993
DDTCZZC16203809	DDTCZZC14200548	DDTCZZC15201382	7994
DDTCZZC15203710	DDTCZZC13020467	DDTCZZC13020421	7995
DDTCZZC15201410	DDTCZZC13020460	DDTCZZC14200077	7996
DDTCZZC17211975	DDTCZZC14200363	DDTCZZC15202145	7997
DDTCZZC16207590	DDTCZZC15206435	DDTCZZC15203400	7998
DDTCZZC17217901	DDTCZZC16207017	DDTCZZC14200925	7999
DDTCZZC20222258	DDTGXGG18676958	DDTCZZC17217323	8000
DDTCZZC18220024	DDTCZZC17212941	DDTCZZC17213289	8001
DDTCZZC19227017	DDTCZZC18216406	DDTCZZC17217577	8002
DDTCZZC19220657	DDTCZZC17217551	DDTCZZC18216068	8003
DDTCZZC17213233	DDTCZZC16208682	DDTCZZC15204922	8004
DDTCZZC19220619	DDTCZZC17213244	DDTCZZC17211367	8005
DDTCZZC16214779	DDTCZZC15203262	DDTCZZC15202302	8006
DDTCZZC19225997	DDTCZZC18216894	DDTCZZC18216074	8007
DDTCZZC15203270	DDTCZZC13020467	DDTCZZC14200202	8008
DDTCZZC18218198	DDTCZZC17212992	DDTCZZC16210636	8009
DDTCZZC14200515	DDTCZZC13020450	DDTCZZC13020427	8010
DDTCZZC19225803	DDTCZZC17217551	DDTCZZC18216374	8011
DDTCZZC16205565	DDTCZZC15204450	DDTCZZC15202957	8012
DDTCZZC17214060	DDTCZZC15202767	DDTCZZC15204922	8013
DDTCZZC14201536	DDTCZZC13020457	DDTCZZC13020389	8014
DDTCZZC19219640	DDTCZZC17217551	DDTCZZC18210812	8015
DDTCZZC15206544	DDTCZZC14200548	DDTCZZC14201564	8016
DDTCZZC19226757	DDTCZZC18216406	DDTCZZC17213441	8017
DDTCZZC15203302	DDTCZZC14200127	DDTCZZC13020408	8018
DDTCZZC20222357	DDTCZZC18216406	DDTCZZC17211822	8019
DDTCZZC17211887	DDTCZZC15206448	DDTCZZC15202180	8020
DDTCZZC15903488	DDTCZZC14201151	DDTCZZC13020374	8021
DDTCZZC14200782	DDTCZZC13020475	DDTCZZC13020405	8022
DDTCZZC17214436	DDTCZZC15203040	DDTCZZC15206892	8023
DDTCZZC15903135	DDTCZZC13020469	DDTCZZC14200217	8024
DDTCZZC17214486	DDTCZZC15203262	DDTCZZC15201719	8025
DDTCZZC16205001	DDTCZZC15202951	DDTCZZC14201563	8026
DDTCZZC16212217	DDTCZZC15203416	DDTCZZC15203110	8027
DDTCZZC18217204	DDTCZZC16207116	DDTCZZC15206453	8028
DDTCZZC15401112	LLTCZZC14300204	PPTCZZC13040058	8029
DDTCZZC16207848	DDTCZZC15206449	DDTCZZC14201143	8030
DDTCZZC16211517	DDTCZZC15206447	DDTCZZC15201788	8031
DDTCZZC14200369	DDTCZZC13020476	DDTCZZC13020430	8032
DDTCZZC17211830	DDTCZZC16209723	DDTCZZC16209452	8033
DDTCZZC18218730	DDTCZZC17213244	DDTCZZC17217199	8034
DDTCZZC15206733	DDTCZZC14203679	DDTCZZC13020375	8035
DDTCZZC19226470	DDTCZZC18218527	DDTCZZC17217067	8036
DDTCZZC19219532	DDTCZZC17210069	DDTCZZC18217897	8037
DDTCZZC17211162	DDTCZZC16207910	DDTCZZC15202770	8038
DDTCZZC18221302	DDTCZZC17213244	DDTCZZC17213932	8039
DDTCZZC18220106	DDTCZZC17213224	DDTCZZC17217611	8040
DDTCZZC18215343	DDTCZZC17214244	DDTCZZC16208254	8041
DDTCZZC18219818	DDTCZZC17213340	DDTCZZC17213282	8042
DDTCZZC19225348	DDTCZZC17212804	DDTCZZC17210246	8043
DDTCZZC19220664	DDTCZZC17217802	DDTCZZC17213223	8044
DDTCZZC16205111	DDTCZZC15201446	DDTCZZC15202959	8045
DDTCZZC18218530	DDTCZZC17214135	DDTCZZC17210001	8046
DDTCZZC18216469	DDTCZZC17214013	DDTCZZC17213387	8047
DDTCZZC17211223	DDTCZZC15202767	DDTCZZC15201965	8048
DDTCZZC20223123	DDTCZZC18216406	DDTCZZC17217611	8049
DDTCZZC16205146	DDTCZZC14200033	DDTCZZC13020439	8050
DDTCZZC14203533	DDTCZZC13020453	DDTCZZC13020437	8051
DDTCZZC18216383	DDTCZZC17213409	DDTCZZC16214978	8052
DDTCZZC20222304	DDTCZZC18216406	DDTCZZC17211052	8053
DDTCZZC19227277	DDTCZZC18216969	DDTCZZC18216646	8054
DDTCZZC16207325	DDTCZZC15203029	DDTCZZC15202376	8055
DDTCZZC16208215	DDTCZZC15203262	DDTCZZC15201739	8056
DDTCZZC19220229	DDTCZZC17217932	DDTCZZC18215392	8057
DDTCZZC20222173	DDTGXGG18200300	DDTCZZC18215699	8058
DDTCZZC15202399	DDTCZZC13020465	DDTCZZC13020435	8059
DDTCZZC17210282	DDTCZZC16207979	DDTCZZC15204695	8060
DDTCZZC17211452	DDTCZZC16207678	DDTCZZC15202287	8061
DDTCZZC17217909	DDTCZZC16207017	DDTCZZC14200925	8062
DDTCZZC16205450	DDTCZZC15204628	DDTCZZC15204406	8063
DDTCZZC18221624	DDTCZZC17217932	DDTCZZC17212489	8064
DDTCZZC17214684	DDTCZZC16207195	DDTCZZC16210636	8065
DDTCZZC18219103	DDTCZZC17214135	DDTCZZC17210462	8066
DDTCZZC19220329	DDTCZZC17212804	DDTCZZC17217109	8067
DDTCZZC16208194	DDTCZZC15206486	DDTCZZC14201189	8068
DDTCZZC17211809	DDTCZZC16207116	DDTCZZC15205948	8069
DDTCZZC17211252	DDTCZZC16208725	DDTCZZC15202758	8070
DDTCZZC16204510	DDTCZZC15201446	DDTCZZC14201145	8071
DDTCZZC18218995	DDTCZZC17212992	DDTCZZC16214772	8072
DDTCZZC16204899	DDTCZZC15202140	DDTCZZC15202113	8073
DDTCZZC18216116	DDTCZZC17210069	DDTCZZC17211331	8074
DDTCZZC17214153	DDTCZZC15203262	DDTCZZC15201665	8075
DDTCZZC18216132	DDTCZZC17212992	DDTCZZC17211379	8076
DDTCZZC16209691	DDTCZZC14200127	DDTCZZC15201459	8077
DDTCZZC17211108	DDTCZZC16207979	DDTCZZC15202811	8078
DDTCZZC14203644	DDTCZZC13020453	DDTCZZC13020432	8079
DDTCZZC18216141	DDTCZZC17212941	DDTCZZC17211206	8080
DDTCZZC16208132	DDTCZZC15205935	DDTCZZC15201993	8081
DDTCZZC16205470	DDTCZZC14200757	DDTCZZC15201798	8082
DDTCZZC17211193	DDTCZZC16208382	DDTCZZC16214759	8083
DDTCZZC16208424	DDTCZZC14201507	DDTCZZC14200061	8084
DDTCZZC16205847	DDTCZZC14200757	DDTCZZC15203727	8085
DDTCZZC19221433	DDTCZZC17213244	DDTCZZC17211144	8086
DDTCZZC15206707	DDTCZZC14200548	DDTCZZC14200039	8087
DDTCZZC17214178	DDTCZZC16209132	DDTCZZC14200039	8088
DDTCZZC16209148	DDTCZZC15202140	DDTCZZC14201086	8089
DDTCZZC19225984	DDTCZZC18218529	DDTCZZC17210949	8090
DDTCZZC19227276	DDTCZZC18216969	DDTCZZC18216646	8091
DDTCZZC19225065	DDTCZZC17212804	DDTCZZC17217611	8092
DDTCZZC14201215	DDTCZZC13020467	DDTCZZC13020341	8093
DDTCZZC20223479	DDTCZZC18216363	DDTCZZC18215698	8094
DDTCZZC15202821	DDTCZZC14201151	DDTCZZC14200214	8095
DDTCZZC18217274	DDTCZZC17211078	DDTCZZC15201382	8096
DDTCZZC19223946	DDTCZZC18218529	DDTCZZC17211331	8097
DDTCZZC18210872	DDTCZZC17210523	DDTCZZC16209135	8098
DDTCZZC19225912	DDTCZZC18216406	DDTCZZC16208693	8099
DDTCZZC16207752	DDTCZZC14200363	DDTCZZC15203175	8100
DDTCZZC18220196	DDTCZZC17212804	DDTCZZC16214788	8101
DDTCZZC17211904	DDTCZZC15202854	DDTCZZC14200448	8102
DDTCZZC15203473	DDTCZZC14200127	DDTCZZC130A0352	8103
DDTCZZC18210777	DDTCZZC17211949	DDTCZZC16208995	8104
DDTCZZC17217762	DDTCZZC16209806	DDTCZZC16207654	8105
DDTCZZC16203845	DDTCZZC15201378	DDTCZZC15201778	8106
DDTCZZC18215375	DDTCZZC17214244	DDTCZZC15203196	8107
DDTCZZC19220896	DDTCZZC17213224	DDTCZZC17217749	8108
DDTCZZC14200733	DDTCZZC13020453	DDTCZZC13020440	8109
DDTCZZC19225844	DDTCZZC17217932	DDTCZZC16214788	8110
DDTCZZC18218747	DDTCZZC17214617	DDTCZZC17217154	8111
DDTCZZC16207779	DDTCZZC15202778	DDTCZZC15201719	8112
DDTCZZC16209322	DDTCZZC15201446	DDTCZZC15202181	8113
DDTCZZC14200549	DDTCZZC13020469	DDTCZZC13020380	8114
DDTCZZC17211870	DDTCZZC15206448	DDTCZZC16207117	8115
DDTCZZC15206340	DDTCZZC14200127	DDTCZZC15201455	8116
DDTCZZC14200538	DDTCZZC13020450	DDTCZZC13020438	8117
DDTCZZC18219852	DDTCZZC17211400	DDTCZZC17217749	8118
DDTCZZC16205091	DDTCZZC14200548	DDTCZZC15204663	8119
DDTCZZC19221586	DDTCZZC17217932	DDTCZZC18216978	8120
DDTCZZC18215084	DDTCZZC17212941	DDTCZZC17211611	8121
DDTCZZC20222132	DDTGXGG18200206	DDTCZZC18218897	8122
DDTCZZC18210347	DDTCZZC17213649	DDTCZZC16207340	8123
