ID	HTD	CDSD	DIMph	AGE	lg0	lg1	lg2	lg3	lg4	Milkyield
31sh35006068	17220192	20183	10	47	0.707106781	-0.126181212	-0.765423827	0.284012796	0.712090345	23
31sh35006068	17220193	20183	12	48	0.707106781	0.096491515	-0.775877601	-0.218810483	0.746464993	21
31sh35006068	17220194	20183	14	49	0.707106781	0.311741818	-0.636929521	-0.637178109	0.31902622	20
31sh35006068	17220195	20183	17	50	0.707106781	0.564104242	-0.287425006	-0.835523329	-0.474469459	18
31sh35006068	17220196	20183	18	51	0.707106781	0.779354545	0.169840496	-0.580505072	-0.903954013	19
31sh35007024	17220193	20194	2	50	0.707106781	-1.009449697	0.820675049	-0.305996087	-0.32534809	49
31sh35007024	17220194	20194	4	51	0.707106781	-0.794199394	0.206777164	0.54432645	-0.908528828	47
31sh35007024	17220195	20194	7	52	0.707106781	-0.54183697	-0.326365315	0.836516606	-0.406014689	57
31sh35007024	17220196	20194	9	53	0.707106781	-0.326586667	-0.621945778	0.659640339	0.276737989	48
31sh35006203	17220181	20174	1	36	0.707106781	-1.180165455	1.41174886	-1.480976668	1.411262451	26
31sh35006203	17220182	20174	3	37	0.707106781	-0.950070303	0.636688624	-0.006530227	-0.630633011	27
31sh35006203	17220184	20174	7	39	0.707106781	-0.512147273	-0.375846512	0.831485666	-0.311810961	33
31sh35006203	17220185	20174	9	40	0.707106781	-0.252362424	-0.689895309	0.537333944	0.474448234	33
31sh35006203	17220186	20174	11	41	0.707106781	-0.044534545	-0.787463868	0.101820308	0.784984884	34
31sh35006203	17220187	20174	13	42	0.707106781	0.163293333	-0.748436444	-0.363079346	0.657000656	30
31sh35006203	17220188	20174	16	43	0.707106781	0.452767879	-0.466445888	-0.80113344	-0.118385884	10
31sh35006203	17220189	20174	17	44	0.707106781	0.638328485	-0.146299056	-0.80040462	-0.680632986	27
31sh35006203	17220191	20184	1	48	0.707106781	-1.17274303	1.384133473	-1.419514242	1.304453954	41
31sh35006203	17220192	20184	3	49	0.707106781	-0.942647879	0.614474354	0.027239124	-0.659935115	38
31sh35006203	17220193	20184	5	50	0.707106781	-0.719975152	0.029063005	0.699481801	-0.845240187	47
31sh35006203	17220194	20184	7	51	0.707106781	-0.504724848	-0.387781238	0.829134701	-0.287879931	43
31sh35006203	17220195	20184	9	52	0.707106781	-0.252362424	-0.689895309	0.537333944	0.474448234	44
31sh35006203	17220196	20184	11	53	0.707106781	-0.037112121	-0.78842213	0.084907521	0.788190574	42
31sh39002106	17220182	20184	1	37	0.707106781	-1.217277576	1.552439236	-1.803312898	1.994481253	17
31sh39002106	17220184	20184	4	39	0.707106781	-0.779354545	0.169840496	0.580505072	-0.903954013	33
31sh39002106	17220185	20184	7	40	0.707106781	-0.519569697	-0.363737557	0.833405586	-0.335610987	34
31sh39002106	17220186	20184	9	41	0.707106781	-0.311741818	-0.636929521	0.637178109	0.31902622	33
31sh39002106	17220187	20184	11	42	0.707106781	-0.103913939	-0.773525502	0.235248496	0.738699256	28
31sh39002106	17220188	20184	13	44	0.707106781	0.185560606	-0.73615326	-0.408920037	0.617759774	27
31sh39002106	17220189	20184	15	44	0.707106781	0.371121212	-0.572813039	-0.720230263	0.143269509	24
31sh39002106	172201810	20184	17	46	0.707106781	0.623483636	-0.175918083	-0.811526412	-0.642813304	15
31sh39002106	172201811	20184	19	47	0.707106781	0.846156364	0.341543736	-0.3963177	-0.887041713	19
31sh39002106	17220193	20194	3	50	0.707106781	-0.994604848	0.773633065	-0.226156988	-0.414032852	56
31sh39002106	17220194	20194	4	51	0.707106781	-0.779354545	0.169840496	0.580505072	-0.903954013	50
31sh39002106	17220195	20194	7	53	0.707106781	-0.526992121	-0.351454373	0.834888214	-0.359259124	51
31sh39002106	17220196	20194	9	53	0.707106781	-0.311741818	-0.636929521	0.637178109	0.31902622	47
310101006209	17220182	20184	1	37	0.707106781	-1.120786061	1.195704195	-1.016564281	0.642829329	30
310101006209	17220184	20184	5	39	0.707106781	-0.68286303	-0.053260466	0.753945473	-0.78060267	38
310101006209	17220185	20184	8	40	0.707106781	-0.423078182	-0.507564066	0.776611773	-0.02166476	38
310101006209	17220186	20184	10	41	0.707106781	-0.215250303	-0.717336466	0.467825346	0.558611615	44
310101006209	17220187	20184	11	42	0.707106781	-0.007422424	-0.790512885	0.017006492	0.795195322	39
310101006209	17220188	20184	14	44	0.707106781	0.282052121	-0.664806252	-0.589155123	0.399673331	32
310101006209	17220189	20184	16	44	0.707106781	0.467612727	-0.444841421	-0.811132849	-0.16696968	30
310101006209	172201810	20184	18	46	0.707106781	0.719975152	0.029063005	-0.699481801	-0.845240187	27
310101006209	172201811	20184	20	47	0.707106781	0.942647879	0.614474354	-0.027239124	-0.659935115	23
310101006209	17220191	20184	1	48	0.707106781	-1.135630909	1.248669983	-1.12688263	0.816968107	17
310101006209	17220192	20184	3	49	0.707106781	-0.905535758	0.506016448	0.18431023	-0.779615073	39
310101006209	17220193	20184	5	50	0.707106781	-0.68286303	-0.053260466	0.753945473	-0.78060267	44
310101006209	17220194	20184	7	51	0.707106781	-0.467612727	-0.444841421	0.811132849	-0.16696968	38
310101006209	17220195	20184	10	53	0.707106781	-0.215250303	-0.717336466	0.467825346	0.558611615	39
310101006209	17220196	20184	11	53	0.707106781	0	-0.7906	0	0.7954875	41
310120004195	17220182	20184	2	37	0.707106781	-1.098518788	1.117562233	-0.858145899	0.402820719	21
310120004195	17220184	20184	6	39	0.707106781	-0.660595758	-0.100563794	0.779676981	-0.733344855	39
310120004195	17220185	20184	8	40	0.707106781	-0.400810909	-0.536573289	0.754459812	0.049929296	39
310120004195	17220186	20184	10	41	0.707106781	-0.19298303	-0.731710406	0.423896246	0.603688871	37
310120004195	17220187	20184	12	42	0.707106781	0.014844848	-0.790251541	-0.034006738	0.79431894	32
310120004195	17220188	20184	14	44	0.707106781	0.304319394	-0.644160048	-0.625550308	0.339697761	26
310120004195	17220189	20184	16	44	0.707106781	0.48988	-0.411128	-0.823164625	-0.2397069	26
310120004195	172201810	20184	18	46	0.707106781	0.742242424	0.080547842	-0.659582034	-0.874297882	23
310101071088	17220182	20184	2	37	0.707106781	-1.105941212	1.143435324	-0.910019137	0.480057183	24
310101071088	17220184	20184	5	39	0.707106781	-0.668018182	-0.084970248	0.771664127	-0.749739226	37
310101071088	17220185	20184	8	41	0.707106781	-0.408233333	-0.527077778	0.762189468	0.026188889	36
310101071088	17220186	20184	10	42	0.707106781	-0.200405455	-0.727093322	0.438710031	0.589135185	34
310101071088	17220187	20184	12	42	0.707106781	0.007422424	-0.790512885	-0.017006492	0.795195322	23
310101071088	17220188	20184	14	44	0.707106781	0.29689697	-0.651216345	-0.613666378	0.360037523	15
310101071088	17220189	20184	16	45	0.707106781	0.482457576	-0.422540037	-0.819558008	-0.215505167	27
310101071088	172201810	20184	18	46	0.707106781	0.73482	0.063212	-0.67349833	-0.8654904	25
310101071088	172201811	20184	20	47	0.707106781	0.957492727	0.659077124	0.041099197	-0.599453503	26
310120005238	17220182	20184	2	38	0.707106781	-1.098518788	1.117562233	-0.858145899	0.402820719	25
310120005238	17220184	20184	6	40	0.707106781	-0.660595758	-0.100563794	0.779676981	-0.733344855	31
310120005238	17220185	20184	8	41	0.707106781	-0.400810909	-0.536573289	0.754459812	0.049929296	36
310120005238	17220186	20184	10	42	0.707106781	-0.19298303	-0.731710406	0.423896246	0.603688871	33
310120005238	17220187	20184	12	43	0.707106781	0.014844848	-0.790251541	-0.034006738	0.79431894	24
310120005238	17220189	20184	16	45	0.707106781	0.48988	-0.411128	-0.823164625	-0.2397069	13
310120005238	172201810	20184	18	46	0.707106781	0.742242424	0.080547842	-0.659582034	-0.874297882	15
310120005238	172201811	20184	20	47	0.707106781	0.964915152	0.681639853	0.076474034	-0.566357976	20
310101071018	17220182	20184	1	38	0.707106781	-1.135630909	1.248669983	-1.12688263	0.816968107	27
310101071018	17220184	20184	5	40	0.707106781	-0.697707879	-0.020853767	0.733927913	-0.808716239	44
310101071018	17220185	20184	8	41	0.707106781	-0.43792303	-0.487353436	0.789609756	-0.069902829	42
310101071018	17220187	20184	11	43	0.707106781	-0.022267273	-0.789815967	0.050994489	0.792858803	38
310101071018	17220188	20184	14	44	0.707106781	0.267207273	-0.67769924	-0.563694319	0.437839884	31
310101071018	17220189	20184	16	45	0.707106781	0.452767879	-0.466445888	-0.80113344	-0.118385884	25
310101071018	172201810	20184	18	46	0.707106781	0.705130303	-0.004389073	-0.723041426	-0.821672141	28
310101071018	17220191	20184	1	49	0.707106781	-1.195010303	1.467502321	-1.606887598	1.634570014	34
310101071018	17220192	20184	3	50	0.707106781	-0.964915152	0.681639853	-0.076474034	-0.566357976	45
310101071018	17220193	20184	5	51	0.707106781	-0.742242424	0.080547842	0.659582034	-0.874297882	50
310101071018	17220194	20184	7	52	0.707106781	-0.526992121	-0.351454373	0.834888214	-0.359259124	44
310101071018	17220195	20184	9	53	0.707106781	-0.274629697	-0.67133986	0.576540291	0.418945936	36
310101071018	17220196	20184	11	54	0.707106781	-0.059379394	-0.785024654	0.135527189	0.776838621	37
310120004335	17220182	20184	1	38	0.707106781	-1.135630909	1.248669983	-1.12688263	0.816968107	28
310120004335	17220184	20184	5	40	0.707106781	-0.697707879	-0.020853767	0.733927913	-0.808716239	38
310120004335	17220185	20184	8	41	0.707106781	-0.43792303	-0.487353436	0.789609756	-0.069902829	37
310120004335	17220186	20184	9	42	0.707106781	-0.230095152	-0.706882692	0.496216006	0.52625638	23
310120004335	17220187	20184	11	43	0.707106781	-0.022267273	-0.789815967	0.050994489	0.792858803	24
310120004335	17220188	20184	14	44	0.707106781	0.267207273	-0.67769924	-0.563694319	0.437839884	23
310120004335	17220189	20184	16	45	0.707106781	0.452767879	-0.466445888	-0.80113344	-0.118385884	25
310120004335	172201810	20184	18	46	0.707106781	0.705130303	-0.004389073	-0.723041426	-0.821672141	22
310120004335	17220191	20184	1	49	0.707106781	-1.2247	1.5811	-1.870828693	2.1213	36
310120004335	17220192	20184	3	50	0.707106781	-0.994604848	0.773633065	-0.226156988	-0.414032852	41
310120004335	17220193	20184	5	51	0.707106781	-0.771932121	0.151633506	0.597607352	-0.900042463	45
310120004335	17220194	20184	6	52	0.707106781	-0.556681818	-0.300579339	0.836320866	-0.451904563	46
310120004335	17220195	20184	9	53	0.707106781	-0.304319394	-0.644160048	0.625550308	0.339697761	38
310120004335	17220196	20184	11	54	0.707106781	-0.089069091	-0.778055471	0.202291259	0.753671767	47
310101071108	17220184	20181	1	46	0.707106781	-1.202432727	1.495640397	-1.671348597	1.751165243	34
310101071108	17220185	20181	3	47	0.707106781	-0.942647879	0.614474354	0.027239124	-0.659935115	47
310101071108	17220186	20181	5	48	0.707106781	-0.73482	0.063212	0.67349833	-0.8654904	41
310101071108	17220187	20181	7	49	0.707106781	-0.526992121	-0.351454373	0.834888214	-0.359259124	30
310101071108	17220188	20181	9	50	0.707106781	-0.237517576	-0.701394461	0.510123972	0.509414237	17
310101071108	17220189	20181	11	51	0.707106781	-0.05195697	-0.786331376	0.118695613	0.781200249	24
310101071108	172201810	20181	13	52	0.707106781	0.200405455	-0.727093322	-0.438710031	0.589135185	26
310101071108	172201811	20181	15	53	0.707106781	0.423078182	-0.507564066	-0.776611773	-0.02166476	23
310101071108	172201812	20181	17	54	0.707106781	0.623483636	-0.175918083	-0.811526412	-0.642813304	24
310101071108	17220191	20181	19	55	0.707106781	0.838733939	0.32176868	-0.419548314	-0.893946476	26
31sh41004231	17220181	20173	2	47	0.707106781	-1.016872121	0.844457385	-0.347186907	-0.277733959	45
31sh41004231	17220182	20173	4	48	0.707106781	-0.78677697	0.188221715	0.562746854	-0.906793369	45
31sh41004231	17220184	20173	8	50	0.707106781	-0.348853939	-0.598163442	0.691256548	0.211138847	40
31sh41004231	17220185	20173	11	51	0.707106781	-0.089069091	-0.778055471	0.202291259	0.753671767	41
31sh41004231	17220186	20173	13	52	0.707106781	0.118758788	-0.768298615	-0.267855899	0.721507425	37
31sh41004231	17220187	20173	14	53	0.707106781	0.326586667	-0.621945778	-0.659640339	0.276737989	24
31sh41004231	17220188	20173	17	55	0.707106781	0.616061212	-0.190466252	-0.816297059	-0.623177012	14
31sh41004231	17220189	20173	19	55	0.707106781	0.801621818	0.225506843	-0.525237615	-0.909128385	7
31sh41004231	172201812	20183	2	59	0.707106781	-1.076251515	1.040988338	-0.708048559	0.18717516	38
31sh41004231	17220174	20164	7	38	0.707106781	-0.445345455	-0.476986777	0.795559009	-0.094122636	39
31sh41004231	17220175	20164	9	39	0.707106781	-0.237517576	-0.701394461	0.510123972	0.509414237	38
31sh41004231	17220176	20164	12	40	0.707106781	0.022267273	-0.789815967	-0.050994489	0.792858803	37
31sh41004231	17220177	20164	14	41	0.707106781	0.230095152	-0.706882692	-0.496216006	0.52625638	28
31sh41004231	17220178	20164	15	42	0.707106781	0.445345455	-0.476986777	-0.795559009	-0.094122636	12
31sh41004231	17220179	20164	18	43	0.707106781	0.68286303	-0.053260466	-0.753945473	-0.78060267	10
31sh41004231	17220191	20183	4	59	0.707106781	-0.861001212	0.381616536	0.34771374	-0.869092745	10
31sh41004231	17220192	20183	6	61	0.707106781	-0.630906061	-0.161195684	0.806231015	-0.661973759	38
31sh41004231	17220193	20183	8	62	0.707106781	-0.408233333	-0.527077778	0.762189468	0.026188889	23
31sh41004231	17220194	20183	10	62	0.707106781	-0.19298303	-0.731710406	0.423896246	0.603688871	21
31sh41004231	17220195	20183	12	64	0.707106781	0.059379394	-0.785024654	-0.135527189	0.776838621	21
31sh41004231	17220196	20183	14	65	0.707106781	0.274629697	-0.67133986	-0.576540291	0.418945936	31
31sh41006054	17220187	20174	14	54	0.707106781	0.29689697	-0.651216345	-0.613666378	0.360037523	34
31sh41006054	17220188	20174	17	55	0.707106781	0.586371515	-0.246916632	-0.830257084	-0.540370826	34
31sh41006054	17220189	20174	18	56	0.707106781	0.771932121	0.151633506	-0.597607352	-0.900042463	26
31sh41006054	17220174	20164	8	39	0.707106781	-0.423078182	-0.507564066	0.776611773	-0.02166476	44
31sh41006054	17220175	20164	10	39	0.707106781	-0.215250303	-0.717336466	0.467825346	0.558611615	35
31sh41006054	17220176	20164	12	41	0.707106781	0.044534545	-0.787463868	-0.101820308	0.784984884	36
31sh41006054	17220177	20164	14	42	0.707106781	0.252362424	-0.689895309	-0.537333944	0.474448234	33
31sh41006054	17220178	20164	16	43	0.707106781	0.467612727	-0.444841421	-0.811132849	-0.16696968	9
31sh41006054	17220179	20164	18	44	0.707106781	0.705130303	-0.004389073	-0.723041426	-0.821672141	7
310120005247	172201811	20183	3	47	0.707106781	-0.957492727	0.659077124	-0.041099197	-0.599453503	20
310120005247	172201812	20183	5	48	0.707106781	-0.757087273	0.115742215	0.629869086	-0.889128095	7
310120005247	17220191	20183	7	49	0.707106781	-0.54183697	-0.326365315	0.836516606	-0.406014689	40
310120005247	17220192	20183	9	50	0.707106781	-0.311741818	-0.636929521	0.637178109	0.31902622	36
310101071023	172201812	20183	1	48	0.707106781	-1.209855152	1.523952702	-1.736821615	1.871119378	28
310101071023	17220191	20183	3	49	0.707106781	-0.994604848	0.773633065	-0.226156988	-0.414032852	44
310101071023	17220192	20183	5	50	0.707106781	-0.764509697	0.133600746	0.614059941	-0.895090123	30
310101071023	17220193	20183	7	51	0.707106781	-0.54183697	-0.326365315	0.836516606	-0.406014689	25
310101071023	17220194	20183	9	52	0.707106781	-0.326586667	-0.621945778	0.659640339	0.276737989	21
310101071023	17220196	20183	13	54	0.707106781	0.141026061	-0.759151563	-0.316001744	0.69163865	10
310120004374	172201810	20183	2	46	0.707106781	-1.039139394	0.91684977	-0.475919412	-0.121311428	45
310120004374	172201811	20183	4	47	0.707106781	-0.816466667	0.263488889	0.485029661	-0.906790278	35
310120004374	172201812	20183	6	48	0.707106781	-0.616061212	-0.190466252	0.816297059	-0.623177012	36
310120004374	17220191	20183	8	49	0.707106781	-0.400810909	-0.536573289	0.754459812	0.049929296	37
310120004374	17220192	20183	10	50	0.707106781	-0.170715758	-0.744516279	0.378505341	0.644422879	43
310120004374	17220193	20183	12	51	0.707106781	0.05195697	-0.786331376	-0.118695613	0.781200249	9
310120004374	17220194	20183	14	52	0.707106781	0.267207273	-0.67769924	-0.563694319	0.437839884	10
310120004374	17220195	20183	16	53	0.707106781	0.519569697	-0.363737557	-0.833405586	-0.335610987	10
310120005256	17220182	20184	2	38	0.707106781	-1.053984242	0.965982509	-0.56610359	-0.005296007	24
310120005256	17220184	20184	6	40	0.707106781	-0.616061212	-0.190466252	0.816297059	-0.623177012	35
310120005256	17220185	20184	8	41	0.707106781	-0.356276364	-0.589887537	0.701216393	0.188749046	30
310120005256	17220186	20184	10	42	0.707106781	-0.148448485	-0.755754086	0.331821301	0.680614852	29
310120005256	17220187	20184	12	43	0.707106781	0.059379394	-0.785024654	-0.135527189	0.776838621	20
310120005256	17220188	20184	15	44	0.707106781	0.348853939	-0.598163442	-0.691256548	0.211138847	13
310120005256	17220189	20184	16	45	0.707106781	0.534414545	-0.338996959	-0.835927303	-0.382734187	18
310120005256	172201810	20184	19	46	0.707106781	0.78677697	0.188221715	-0.562746854	-0.906793369	9
310120005256	17220195	20191	3	53	0.707106781	-0.97976	0.727288	-0.149666295	-0.4942629	35
310120005256	17220196	20191	5	54	0.707106781	-0.764509697	0.133600746	0.614059941	-0.895090123	23
310101071051	17220182	20174	3	38	0.707106781	-0.957492727	0.659077124	-0.041099197	-0.599453503	27
310101071051	17220184	20174	7	40	0.707106781	-0.519569697	-0.363737557	0.833405586	-0.335610987	31
310101071051	17220185	20174	9	41	0.707106781	-0.259784848	-0.683884389	0.550623455	0.456344206	30
310101071051	17220186	20174	11	42	0.707106781	-0.05195697	-0.786331376	0.118695613	0.781200249	29
310101071051	17220187	20174	13	43	0.707106781	0.155870909	-0.75218238	-0.347515917	0.6690668	16
310101071051	17220188	20174	15	44	0.707106781	0.445345455	-0.476986777	-0.795559009	-0.094122636	16
310101071051	17220189	20174	17	45	0.707106781	0.630906061	-0.161195684	-0.806231015	-0.661973759	14
310101071051	172201810	20174	19	46	0.707106781	0.883268485	0.443032459	-0.269357269	-0.831300064	11
310101071051	17220191	20184	2	49	0.707106781	-1.105941212	1.143435324	-0.910019137	0.480057183	31
310101071051	17220192	20184	4	50	0.707106781	-0.875846061	0.422386255	0.296211159	-0.845393634	21
310101071051	17220193	20184	6	51	0.707106781	-0.653173333	-0.115983111	0.78713385	-0.716344678	53
310120004380	172201810	20183	2	46	0.707106781	-1.03171697	0.892544746	-0.432142323	-0.175757098	39
310120004380	172201811	20183	4	47	0.707106781	-0.809044242	0.244410751	0.505474101	-0.908559737	20
310120004380	172201812	20183	6	48	0.707106781	-0.608638788	-0.204840191	0.820549203	-0.603089977	38
310120004380	17220191	20183	8	49	0.707106781	-0.393388485	-0.545894571	0.746392816	0.073523489	38
310120004380	17220192	20183	10	50	0.707106781	-0.163293333	-0.748436444	0.363079346	0.657000656	37
310120004380	17220193	20183	12	51	0.707106781	0.059379394	-0.785024654	-0.135527189	0.776838621	36
310120004380	17220194	20183	14	52	0.707106781	0.274629697	-0.67133986	-0.576540291	0.418945936	35
310120004380	17220195	20183	16	53	0.707106781	0.526992121	-0.351454373	-0.834888214	-0.359259124	37
310120004380	17220196	20183	18	54	0.707106781	0.742242424	0.080547842	-0.659582034	-0.874297882	33
310101071145	17220181	20174	2	37	0.707106781	-1.098518788	1.117562233	-0.858145899	0.402820719	17
310101071145	17220182	20174	4	38	0.707106781	-0.868423636	0.401914281	0.322327901	-0.857979425	28
310101071145	17220184	20174	8	40	0.707106781	-0.430500606	-0.497545866	0.783291928	-0.045744344	29
310101071145	17220185	20174	10	41	0.707106781	-0.170715758	-0.744516279	0.378505341	0.644422879	29
310101071145	17220186	20174	12	42	0.707106781	0.037112121	-0.78842213	-0.084907521	0.788190574	29
310101071145	17220187	20174	14	43	0.707106781	0.24494	-0.695732	-0.523832034	0.4921416	28
310101071145	17220188	20174	16	44	0.707106781	0.534414545	-0.338996959	-0.835927303	-0.382734187	16
310101071145	17220189	20174	18	45	0.707106781	0.719975152	0.029063005	-0.699481801	-0.845240187	12
310101071145	172201812	20183	1	48	0.707106781	-1.157898182	1.329425388	-1.299544235	1.100289376	10
310101071145	17220191	20183	3	49	0.707106781	-0.942647879	0.614474354	0.027239124	-0.659935115	10
310101071145	17220192	20183	5	50	0.707106781	-0.712552727	0.012249851	0.711561471	-0.833856356	10
310101071145	17220193	20183	7	51	0.707106781	-0.48988	-0.411128	0.823164625	-0.2397069	8
310101071145	17220194	20183	9	52	0.707106781	-0.274629697	-0.67133986	0.576540291	0.418945936	10
310101071145	17220195	20183	11	53	0.707106781	-0.022267273	-0.789815967	0.050994489	0.792858803	11
310101071145	17220196	20183	13	54	0.707106781	0.19298303	-0.731710406	-0.423896246	0.603688871	10
310120005257	17220184	20184	4	40	0.707106781	-0.823889091	0.282741256	0.463898048	-0.903787102	35
310120005257	17220185	20184	6	41	0.707106781	-0.564104242	-0.287425006	0.835523329	-0.474469459	36
310120005257	17220186	20184	8	42	0.707106781	-0.356276364	-0.589887537	0.701216393	0.188749046	32
310120005257	17220187	20184	10	43	0.707106781	-0.148448485	-0.755754086	0.331821301	0.680614852	33
310120005257	17220188	20184	13	44	0.707106781	0.141026061	-0.759151563	-0.316001744	0.69163865	29
310120005257	17220189	20184	14	45	0.707106781	0.326586667	-0.621945778	-0.659640339	0.276737989	27
310120005257	172201810	20184	17	46	0.707106781	0.578949091	-0.260593653	-0.832497685	-0.51872573	24
310120005257	172201811	20184	19	47	0.707106781	0.801621818	0.225506843	-0.525237615	-0.909128385	19
310120005257	172201812	20184	20	48	0.707106781	1.002027273	0.797066942	0.265654863	-0.370767482	16
310101071060	17220182	20184	2	38	0.707106781	-1.105941212	1.143435324	-0.910019137	0.480057183	20
310101071060	17220184	20184	5	40	0.707106781	-0.668018182	-0.084970248	0.771664127	-0.749739226	32
310101071060	17220185	20184	8	41	0.707106781	-0.408233333	-0.527077778	0.762189468	0.026188889	37
310101071060	17220186	20184	10	42	0.707106781	-0.200405455	-0.727093322	0.438710031	0.589135185	38
310101071060	17220187	20184	12	43	0.707106781	0.007422424	-0.790512885	-0.017006492	0.795195322	27
310101071060	17220188	20184	14	44	0.707106781	0.29689697	-0.651216345	-0.613666378	0.360037523	22
310101071060	17220189	20184	16	45	0.707106781	0.482457576	-0.422540037	-0.819558008	-0.215505167	20
310101071060	172201810	20184	18	46	0.707106781	0.73482	0.063212	-0.67349833	-0.8654904	26
310101071060	172201811	20184	20	47	0.707106781	0.957492727	0.659077124	0.041099197	-0.599453503	25
310120005181	17220182	20184	1	38	0.707106781	-1.128208485	1.222099974	-1.071248681	0.728455163	27
310120005181	17220184	20184	5	40	0.707106781	-0.690285455	-0.037144231	0.74422718	-0.79501705	45
310120005181	17220185	20184	8	41	0.707106781	-0.430500606	-0.497545866	0.783291928	-0.045744344	49
310120005181	17220186	20184	9	42	0.707106781	-0.222672727	-0.712196694	0.482114382	0.542658561	41
310120005181	17220187	20184	11	43	0.707106781	-0.014844848	-0.790251541	0.034006738	0.79431894	39
310120005181	17220188	20184	14	44	0.707106781	0.274629697	-0.67133986	-0.576540291	0.418945936	26
310120005181	17220189	20184	16	45	0.707106781	0.460190303	-0.45573077	-0.806326802	-0.142674393	35
310120005181	172201810	20184	18	46	0.707106781	0.712552727	0.012249851	-0.711561471	-0.833856356	30
310120005181	172201811	20184	20	47	0.707106781	0.935225455	0.592434314	-0.060215102	-0.68739813	31
310120005181	17220195	20191	2	53	0.707106781	-1.053984242	0.965982509	-0.56610359	-0.005296007	53
310120005181	17220196	20191	4	54	0.707106781	-0.838733939	0.32176868	0.419548314	-0.893946476	38
3101010A1155	17220181	20174	1	37	0.707106781	-1.2247	1.5811	-1.870828693	2.1213	33
3101010A1155	17220182	20174	3	38	0.707106781	-0.994604848	0.773633065	-0.226156988	-0.414032852	32
3101010A1155	17220184	20174	6	40	0.707106781	-0.556681818	-0.300579339	0.836320866	-0.451904563	46
3101010A1155	17220185	20174	9	42	0.707106781	-0.29689697	-0.651216345	0.613666378	0.360037523	46
3101010A1155	17220186	20174	11	43	0.707106781	-0.089069091	-0.778055471	0.202291259	0.753671767	43
3101010A1155	17220187	20174	13	43	0.707106781	0.118758788	-0.768298615	-0.267855899	0.721507425	29
3101010A1155	17220188	20174	15	45	0.707106781	0.408233333	-0.527077778	-0.762189468	0.026188889	16
3101010A1155	17220189	20174	17	46	0.707106781	0.593793939	-0.233065381	-0.827522968	-0.561662543	27
3101010A1155	172201810	20174	19	47	0.707106781	0.846156364	0.341543736	-0.3963177	-0.887041713	29
310120005274	17220182	20184	1	38	0.707106781	-1.113363636	1.169482645	-0.962823182	0.560045078	26
310120005274	17220184	20184	5	40	0.707106781	-0.675440606	-0.069202472	0.76308904	-0.765500897	51
310120005274	17220185	20184	8	42	0.707106781	-0.415655758	-0.517408037	0.769575537	0.002318644	41
310120005274	17220186	20184	10	43	0.707106781	-0.207827879	-0.722302009	0.453355147	0.574106678	40
310120005274	17220187	20184	11	43	0.707106781	0	-0.7906	0	0.7954875	39
310120005274	17220188	20184	14	45	0.707106781	0.289474545	-0.658098413	-0.601532568	0.380033336	32
310120005274	17220189	20184	16	46	0.707106781	0.475035152	-0.433777844	-0.815545333	-0.191252966	28
310120005274	172201810	20184	18	47	0.707106781	0.727397576	0.046050388	-0.68679617	-0.855794635	29
310120005274	172201811	20184	20	48	0.707106781	0.950070303	0.636688624	0.006530227	-0.630633011	25
310101071081	17220182	20184	2	39	0.707106781	-1.076251515	1.040988338	-0.708048559	0.18717516	28
310101071081	17220184	20184	6	41	0.707106781	-0.638328485	-0.146299056	0.80040462	-0.680632986	30
310101071081	17220185	20184	8	42	0.707106781	-0.378543636	-0.564014446	0.729271795	0.120209222	29
310101071081	17220186	20184	10	43	0.707106781	-0.170715758	-0.744516279	0.378505341	0.644422879	31
310101071081	17220187	20184	12	44	0.707106781	0.037112121	-0.78842213	-0.084907521	0.788190574	17
310101071081	17220188	20184	14	45	0.707106781	0.326586667	-0.621945778	-0.659640339	0.276737989	20
310101071081	17220189	20184	16	46	0.707106781	0.512147273	-0.375846512	-0.831485666	-0.311810961	18
310101071081	172201810	20184	18	47	0.707106781	0.764509697	0.133600746	-0.614059941	-0.895090123	14
310101071081	172201811	20184	20	48	0.707106781	0.987182424	0.750373418	0.187496214	-0.455184618	21
310120005205	17220181	20174	1	38	0.707106781	-1.17274303	1.384133473	-1.419514242	1.304453954	41
310120005205	17220182	20174	3	39	0.707106781	-0.942647879	0.614474354	0.027239124	-0.659935115	42
310120005205	17220184	20174	7	41	0.707106781	-0.504724848	-0.387781238	0.829134701	-0.287879931	51
310120005205	17220185	20174	9	42	0.707106781	-0.24494	-0.695732	0.523832034	0.4921416	53
310120005205	17220186	20174	11	43	0.707106781	-0.037112121	-0.78842213	0.084907521	0.788190574	47
310120005205	17220187	20174	13	44	0.707106781	0.170715758	-0.744516279	-0.378505341	0.644422879	42
310120005205	17220188	20174	16	45	0.707106781	0.460190303	-0.45573077	-0.806326802	-0.142674393	28
310120005205	17220189	20174	17	46	0.707106781	0.645750909	-0.131228198	-0.794040981	-0.69876529	32
310120005205	172201810	20174	20	47	0.707106781	0.898113333	0.484847556	-0.213413051	-0.798446844	35
310120005205	17220191	20184	2	50	0.707106781	-1.083673939	1.06633874	-0.757166857	0.256423883	10
310120005205	17220192	20184	4	51	0.707106781	-0.853578788	0.361493021	0.372374924	-0.878768605	21
310120005205	17220193	20184	6	52	0.707106781	-0.630906061	-0.161195684	0.806231015	-0.661973759	48
310120005205	17220194	20184	8	53	0.707106781	-0.415655758	-0.517408037	0.769575537	0.002318644	51
